source_id,organisation,url,collector,parser,frequency,trust_score,last_collection,next_collection,active,consuming_packages,consuming_dataset_count,rows_citing_source,observed_confidence_avg,trust_rationale,frequency_rationale,pipeline_rationale
src-480,WebSearch,https://www.icmr.gov.in/; https://www.icmr.gov.in/history; https://en.wikipedia.org/wiki/Indian_Council_of_Medical_Research,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-21,2027-07-21,TRUE,Package003_Healthcare,1,1,85.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-481,ICSDC,https://www.icsdc.org,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,3,72.3,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-482,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://www.ifheindia.org/about-university; https://en.wikipedia.org/wiki/ICFAI_Foundation_for_Higher_Education,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,76.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-483,IHM,https://www.ihmindia.ac.in,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,75,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,2,70.0,Tier 2 - academic institution,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-484,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://www.iith.ac.in/about/aboutiith/; https://www.careerplanb.co/iit-hyderabad-nirf-ranking-2025/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,75,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,82.0,Tier 2 - academic institution,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-485,WebSearch aggregation of policy-analysis and scheme-portal sources; WebSearch aggregation of CSC-VLE income/success-story and ODOP district-product sources (2026-07-24 pass),https://www.impriindia.com/insights/common-services-centres-scheme-india/; https://csc.gov.in/vle; https://tsfps.telangana.gov.in/pmfme/one-district-one-product-approach/; https://www.pmfmeap.org/content-page/one-district-one-product; https://currentaffairs.adda247.com/government-csc-registration-2026-how-to-open-a-common-service-center-eligibility-registration-process-and-monthly-income/; https://www.cscvlemorcha.com/2025/06/vles-stories-of-success-and.html; https://bapatla.ap.gov.in/odop/; https://tirupati.ap.gov.in/one-district-one-product/; https://eastgodavari.ap.gov.in/one-district-one-product/; https://www.mofpi.gov.in/sites/default/files/final_revised_odop_list_of_713_districts_with_om.pdf,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.pdf_parser.PDFParser,QUARTERLY,55,2026-07-22; 2026-07-24 (v2 enrichment),PENDING_VERIFICATION,TRUE,Package004_Industries,1,1,67.0,Tier 3 - other public source,Scheme parameters change with budget cycles and notifications,URL serves a PDF document
src-486,Income Tax Department,https://www.incometax.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-25,2027-07-25,TRUE,Package007_Government_Schemes,1,1,76.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-487,State governments,https://www.india.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-25,2026-10-24,TRUE,Package007_Government_Schemes,1,1,68.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-488,"Aggregator search snippets (indiaccess.com, careers360)",https://www.indiaccess.com/colleges/medical/telangana/government/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,88.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-489,"Telangana Water, Land and Trees Act, 2002 (India Code, secondary summary); Wikiprocedure Telangana borewell-registration summary; CGWA guidance; commercial rig-pricing listings (TradeIndia, IndiaMART, Ganesh Drillers Hyderabad); groundwater-depletion research (MDPI Bengaluru case study, Deccan Herald Karnataka reporting); Jal Sanchay Jan Bhagidari and Atal Bhujal Yojana government initiatives (PIB/SANDRP)",https://www.indiacode.nic.in/bitstream/123456789/8587/1/act_10_of_2002.pdf ; https://www.wikiprocedure.com/index.php/Telangana_-_Register_Tubewells_Or_Borewells_(Boreholes) ; https://cgwa.mowr.gov.in/ ; https://www.tradeindia.com/products/borewell-drilling-rig-depth-upto-300-meters-6516775.html ; https://ganeshdrillers.com/borewell-drilling-cost-price-per-feet-hyderabad-2026-no-hidden-charges/ ; https://www.mdpi.com/2071-1050/13/21/12149 ; https://www.deccanherald.com/amp/story/india%2Fkarnataka%2Fofficials-told-regulate-sinking-borewells-2082767 ; https://www.prokerala.com/news/articles/a1721042.html ; https://sandrp.in/2026/04/01/groundwater-govts-actions-to-recharge-regulate-in-2025-in-india/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-23,2027-07-23,TRUE,Package004_Industries,1,1,70.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-490,WebSearch,https://www.indiannursingcouncil.org/; https://en.wikipedia.org/wiki/Indian_Nursing_Council,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-21,2027-07-21,TRUE,Package003_Healthcare,1,1,84.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-491,WebSearch aggregation of industry/commerce blog sources; WebSearch aggregation of WhatsApp-commerce and kirana-automation sources (2026-07-24 pass),https://www.indianretailer.com/article/retail-business/retail-trends/how-whatsapp-commerce-fuelling-direct-consumer-sales-india; https://watease.com/whatsapp-commerce-india; https://www.aol.com/news/mark-zuckerberg-dreams-building-super-075931712.html; https://play.google.com/store/apps/details?id=club.kirana&hl=en_IN; https://wa.expert/pages/whatsapp-for-grocery-kirana,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22; 2026-07-24 (v2 enrichment),PENDING_VERIFICATION,TRUE,Package004_Industries,1,1,63.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-492,ICAR-IISR; Spices Board of India,https://www.indianspices.com/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,80,2026-07-25,2027-07-25,TRUE,Package005_Agriculture;Package008_MSME,6,16,73.2,Tier 1 - statutory commodity board or ICAR,Agronomic guidance is stable between research cycles,HTML portal page; figures are published in tables
src-493,IREDA,https://www.ireda.nise.res.in,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,72.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-494,Indian Banks' Association model scheme; Department of Financial Services,https://www.jansamarth.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-25,2027-07-25,TRUE,Package007_Government_Schemes,1,1,70.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-495,Official college website; aggregator cross-check,https://www.kimsmedicalcollege.org/affiliation.htm,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,88.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-496,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://www.kluniversity.in/accr.aspx; https://propelld.com/site/college/kl-university,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,75.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-497,kmcwgl.com; Mappls; thewarangal.com (via WebSearch snippets),https://www.kmcwgl.com/mgmh.html,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,87.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-498,Third-party certification cost aggregators referencing Microsoft/Pearson VUE pricing,https://www.knowledgehut.com/blog/cloud-computing/az-900-certification-cost; https://www.examcert.app/blog/az-900-exam-cost-2026/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,58.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-499,Ministry of MSME,https://www.kvic.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-25,2027-07-25,TRUE,Package007_Government_Schemes,1,1,74.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-500,"KVIC/PMEGP project profile 'Red Chilli Powder Production Unit' (kviconline.gov.in); PMFME Model DPR - Byadgi Chilli Processing Unit (NIFTEM); MSME-DI Hyderabad Brief Industrial Profile; ThePrint reporting on Guntur chilli exports and China trade; gunturmirchi.in market-yard data; PMFME Telangana Common Infrastructure page (Chilli Incubation Centre, RARS Warangal); organicmandya.com and Tribune India coverage of chilli-powder adulteration/recalls",https://www.kviconline.gov.in/pmegp/pmegpweb/docs/commonprojectprofile/ChilliPowder.pdf ; https://niftem.ac.in/newsite/pmfme/wp-content/uploads/2022/08/byadgichillidpr.pdf ; https://www.apexports.ap.gov.in/assets/gallery/AP%20Food%20Processing%20Policy%20(4.0)%20%202024-29.pdf ; https://theprint.in/opinion/china-loves-guntur-chilis-andhra-district-spicy-global-product/834285/ ; https://gunturmirchi.in/ ; https://gunturfarmlands.in/ ; https://umadifoods.com/product/guntur-chilli-powder/ ; https://tsfps.telangana.gov.in/pmfme/common-infrastructure/ ; https://www.tribuneindia.com/news/patanjali-foods-recalls-4-tonnes-of-red-chilli-powder,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-24,2026-10-23,TRUE,Package004_Industries,1,1,66.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-501,"KVIC/PMEGP common project profiles: Handmade Pickle, Lime Pickle (kviconline.gov.in); Government of Telangana MSME Policy Order; e-commerce-seller market commentary on regional packaged foods (2026)",https://www.kviconline.gov.in/pmegp/pmegpweb/docs/commonprojectprofile/HandmadePickle.pdf ; https://www.kviconline.gov.in/pmegp/pmegpweb/docs/commonprojectprofile/LimePickle.pdf ; https://muvsi.in/pickle-manufacturing-business/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-24,2026-10-23,TRUE,Package004_Industries,1,1,56.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-502,"KVIC/PMEGP common project profiles: Handmade Pickle, Lime Pickle, Tomato Products and Pickles (kviconline.gov.in); RSETI training press coverage; AP Food Processing Policy 4.0; 30stades.com (Bhogaraju Foods success story); ffreedom.com pickle-business course listing; e-commerce-seller market commentary on regional packaged foods (2026)",https://www.kviconline.gov.in/pmegp/pmegpweb/docs/commonprojectprofile/HandmadePickle.pdf ; https://www.kviconline.gov.in/pmegp/pmegpweb/docs/commonprojectprofile/LimePickle.pdf ; https://www.kviconline.gov.in/pmegp/pmegpweb/docs/commonprojectprofile/PROJECT%20PROFILE%20ON%20TOMATO%20PRODUCTS%20AND%20PICKLES.pdf ; https://30stades.com/enterprise/how-this-daughter-turned-mothers-pickle-home-business-into-rs-2-crore-enterprise-bhogaraju-foods-4420341 ; https://ffreedom.com/course/pickle-business?lang=en ; https://muvsi.in/pickle-manufacturing-business/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-24,2026-10-23,TRUE,Package004_Industries,1,1,60.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-503,KVIC (Khadi and Village Industries Commission) / PMEGP official common project profile: 'MASALA MAKING UNIT (MEDIUM)'; Brandz Magazine (Badshah Masala success story); IIFL Finance spice-business start-up guide; IndiaMART (Confider Industries LLP pulverizer listing); Udyogwardhini spice-processing course listing,https://www.kviconline.gov.in/pmegp/pmegpweb/docs/commonprojectprofile/MASALA%20MAKING%20UNIT%20(MEDIUM).pdf ; https://brandzmagazine.com/badshah-masala-owner-success-story/ ; https://www.iifl.com/blogs/gold-loan/how-to-start-a-spice-powder-masala-unit-business ; https://dir.indiamart.com/impcat/turmeric-grinding-machine.html ; https://www.udyogwardhini.com/course/spiceprocessingonlinecourse,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-24,2026-10-23,TRUE,Package004_Industries,1,1,83.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-504,"KVIC (Khadi and Village Industries Commission) / PMEGP official common project profile: 'MASALA MAKING UNIT (SMALL)'; Brandz Magazine (Badshah Masala success story); IIFL Finance spice-business start-up guide; IndiaMART (Kumawat Engineering Works pulveriser listing); Udyogwardhini spice-processing course listing; YouTube (home-based masala/spice-business tutorials, titles cited in field)",https://www.kviconline.gov.in/pmegp/pmegpweb/docs/commonprojectprofile/MASALA%20MAKING%20UNIT%20(SMALL).pdf ; https://brandzmagazine.com/badshah-masala-owner-success-story/ ; https://www.iifl.com/blogs/gold-loan/how-to-start-a-spice-powder-masala-unit-business ; https://m.indiamart.com/kumawat-engineering-works-jaipur/ms-pulverizer.html ; https://www.udyogwardhini.com/course/spiceprocessingonlinecourse ; https://www.youtube.com/watch?v=2ly6C5YzTIo ; https://www.youtube.com/watch?v=-WQLqOLgDAA,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-24,2026-10-23,TRUE,Package004_Industries,1,1,83.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-505,"KVIC (Khadi and Village Industries Commission) / PMEGP official common project profile: 'PROJECT PROFILE ON GROUNDNUT OIL AND OIL CAKE MANUFACTURING'; Tata Simply Better, Earthen Story, Little Farmer India, KachiGhaani.com, Avitus Foods (D2C brand websites); SiliconIndia '10 Best Cold Pressed Oil Brand Startups' ranking; Deccan Chronicle (Anantapur groundnut decline reporting); PMC/NCBI review on cold-pressed oilseed cakes",https://www.kviconline.gov.in/pmegp/pmegpweb/docs/commonprojectprofile/PROJECT%20PROFILE%20ON%20GROUNDNUT%20OIL%20AND%20OIL%20CAKE%20MANUAFCURING.pdf ; https://www.tatasimplybetter.com/blogs/seo/tata-simply-better-kachi-ghani-groundnut-oil-in-india ; https://www.earthenstory.com/products/groundnut-oil ; https://littlefarmerindia.com/product/cold-pressed-groundnut-oil-kachi-ghani-bull-pressed-chemical-free/ ; https://kachighaani.com/ ; https://www.siliconindia.com/startup/ranking/10-best-cold-pressed-oil-brand-startups-2023-rid-1797.html ; https://www.deccanchronicle.com/southern-states/andhra-pradesh/groundnut-cultivation-declines-in-anantapur-1893960 ; https://pmc.ncbi.nlm.nih.gov/articles/PMC9914438/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-24,2026-10-23,TRUE,Package004_Industries,1,1,80.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-506,"KVIC/PMEGP common project profiles (kviconline.gov.in): Masala Making Unit, Spice Grinding Unit, Cumin Powder; MSME-DI Hyderabad Brief Industrial Profile (turmeric-producer fact); PIB/DD News/Agro Spectrum India coverage of the National Turmeric Board inauguration (July 2025); Swarajya Mag and related coverage on spice adulteration; Investing.com/Kedia Advisory turmeric price-seasonality reporting; IndiaMART turmeric-processing-machine listings; Udyogwardhini spice-processing course listing",https://www.kviconline.gov.in/pmegp/pmegpweb/docs/commonprojectprofile/SpiceGrindingUnit.pdf ; https://www.kviconline.gov.in/pmegp/pmegpweb/docs/commonprojectprofile/cuminpowderfinal.pdf ; https://msmedihyderabad.gov.in/ ; https://www.pib.gov.in/PressReleasePage.aspx?PRID=2140623 ; https://agrospectrumindia.com/2025/07/02/national-turmeric-board-inaugurated-in-telangana-eyes-1-bn-in-exports.html ; https://swarajyamag.com/science/spice-adulteration-in-india-concerned-citizens-reveal-findings-from-recent-testing ; https://in.investing.com/news/commodities-news/turmeric-drops-amid-farmer-selling-pressure-during-peak-harvest-season-now-5463346 ; https://dir.indiamart.com/impcat/turmeric-processing-plant.html ; https://www.udyogwardhini.com/course/spiceprocessingonlinecourse,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-24,2026-10-23,TRUE,Package004_Industries,1,1,66.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-507,PMEGP e-portal; KVIC,https://www.kviconline.gov.in/pmegpeportal/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-25,2026-10-24,TRUE,Package007_Government_Schemes;Package008_MSME,2,2,75.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-508,"WebSearch aggregated (Legal Service India, myHQ, Vakilsearch, RegisterKaro, Patron Accounting)",https://www.legalserviceindia.com/Legal-Articles/startup-india-registration-benefits-2026/; https://vakilsearch.com/article/startup-india-dpiit-registration/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22,2027-07-22,TRUE,Package004_Industries,1,1,78.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-509,DGCA drone licensing process as described by industry RPTO training providers (primary DGCA/eGCA government pages could not be directly fetched due to access restrictions on .gov.in domains),https://www.leher.ag/feeds/blog/dgca-drone-license; https://www.flapone.com/drone/drone-pilot-training/small-remote-pilot-certificate; https://dronexindia.com/admission-dgca-certified-drone-pilot-course,knowledge_engine.collectors.rss_collector.RSSCollector,knowledge_engine.parsers.rss_parser.RSSParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,52.0,Tier 3 - other public source,No faster cadence justified by observed change rate,URL serves a syndication feed
src-510,Cross-checked via Manabadi and Shiksha; convenor contact confirms Acharya Nagarjuna University as conducting institution,https://www.manabadi.co.in/entrance-exams/ap-edcet-notification/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-21,2027-07-21,TRUE,Package002_Education,1,1,78.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-511,Maruti Suzuki official CSR/ITI-upgradation page; CSRBox news coverage of the ASEC initiative,https://www.marutisuzuki.com/corporate/about-us/csr/iti-upgradation-sdd; https://csrbox.org/Impact/description/India_CSR_news_Maruti-to-set-up-auto-skill-enhancement-centres-at-15-ITIs_50,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,58.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-512,Maruti Suzuki official corporate website; Youth4work institutional profile,https://www.marutisuzuki.com/corporate/careers/training-academy; https://www.university.youth4work.com/Maruti-Suzuki-Training-Academy,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,58.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-513,Ministry of Corporate Affairs,https://www.mca.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package005_Agriculture,1,1,70.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-514,McKinsey,https://www.mckinsey.com,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,62,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,70.0,Tier 3 - industry association or analyst,Annual industry reporting cycle,HTML portal page; figures are published in tables
src-515,MeitY; industry associations,https://www.meity.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-25,2027-07-25,TRUE,Package007_Government_Schemes;Package008_MSME,4,7,64.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-516,"WebSearch aggregation of platform/industry sources; WebSearch aggregation of Dukaan seller-story, Meta AI-tooling and market-size sources (2026-07-24 pass)",https://www.messagecentral.com/blog/whatsapp-business-api-complete-guide; https://inc42.com/startups/how-dukaans-mobile-first-approach-led-to-building-a-shopify-rival-for-indian-smbs/; https://mydukaan.io/; https://www.cbinsights.com/compare/dukaan-vs-instamojo; https://qz.com/india/2179080/shopifys-indian-rival-dukaan-is-going-global; https://about.fb.com/news/2026/05/introducing-business-ai-on-whatsapp-for-small-businesses-in-india/; https://www.mordorintelligence.com/industry-reports/india-social-commerce-market,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22; 2026-07-24 (v2 enrichment),PENDING_VERIFICATION,TRUE,Package004_Industries,1,1,74.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-517,"WebSearch cross-check (minorityaffairs.gov.in and indiascienceandtechnology.gov.in listed among results; corroborated by buddy4study.com, india.gov.in)",https://www.minorityaffairs.gov.in/show_content.php?lang=1&level=1&ls_id=775&lid=827,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,80.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-518,"WebSearch cross-check (minorityaffairs.gov.in and indiascienceandtechnology.gov.in listed among results; corroborated by testbook.com, mahadevmaitri.org, indiascholarships.in)",https://www.minorityaffairs.gov.in/show_content.php?lang=1&level=2&ls_id=163&lid=165,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,80.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-519,FSSAI,https://www.mofpi.gov.in,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,2,69.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-520,WebSearch aggregation (NHA/MoHFW press material summarized by secondary sources; no direct .gov.in fetch this session),https://www.mohfw.gov.in/?q=en/pressrelease/update-ayushman-bharat-pradhan-mantri-jan-arogya-yojana-ab-pm-jay ; https://schemesinindia.in/central/ayushman-bharat-yojana ; https://www.ibef.org/government-schemes/ayushman-bharat ; https://smcinsurance.com/health-insurance/articles/ayushman-bharat-hospital-list ; https://www.bajajfinserv.in/insurance/ayushman-bharat-hospital-list,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,88.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-521,"Aggregator college-listing sites (moksh16.com, careers360.com) via WebSearch snippets",https://www.moksh16.com/government-medical-college-jagtial,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,85.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-522,"Aggregator search snippets (moksh16.com, rmgoe.org)",https://www.moksh16.com/government-medical-college-khammam,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,87.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-523,MSDE official PMKK scheme page; IMPRI India policy-update brief on PMKKs (2025); YouthPower India institutional listing for Hyderabad PMKK,https://www.msde.gov.in/schemes-initiatives/schemes-initiatives-through-nsdc/pradhan-mantri-kaushal-kendras-PMKK; https://www.impriindia.com/insights/policy-update/pradhan-mantri-kaushal-kendras-pmkks/; https://nsdcindia.org/pmkk,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,66.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-524,"WebSearch aggregated (MSDE official site, PIB, MyScheme, YouthPower India, YuvaSathi)",https://www.msde.gov.in/static/uploads/2024/02/PMKVY-4.0-Guidelines_final-copy.pdf; https://www.myscheme.gov.in/schemes/pmkvy-rpl; https://youthpower.in/scheme/pmkvy-rpl; https://www.pib.gov.in/PressReleaseIframePage.aspx?PRID=2100845,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-24,2026-10-23,TRUE,Package006_Skills_and_Training,1,1,80.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-525,MSDE PMKVY 4.0 Guidelines; myScheme government scheme portal,https://www.msde.gov.in/static/uploads/2024/02/PMKVY-4.0-Guidelines_final-copy.pdf; https://www.myscheme.gov.in/schemes/pmkvy-stt,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-24,2026-10-23,TRUE,Package006_Skills_and_Training,1,1,78.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
